folder,filename,path,database,width,height,depth,segmented,name,pose,truncated,difficult,xmin,ymin,xmax,ymax,ID,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,Link,Description,SENTIDO,geometry,index_right,COMPRIMENTO,KM,KM ESTACA,OFFSET
DECRESCENTE,G0024475.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024475.JPG,Unknown,3341,2923,3,0,A-32b100_100x200_M,Unspecified,0,0,2838,834,3092,1416,b7f93217-57dd-479a-8f7e-22240713947b,2025-05-09,11:30:13,-38.29594399997222,-4.0951037999999995,30.456,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024475.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024475.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024475.JPG,2025-05-09 11:30:13,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024475.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024475.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024475.JPG"">G0024475.JPG</a>",DECRESCENTE,POINT (578147.0786011011 9547325.967300976),2397,10.000000000033848,23.98,23+980,-5.8
DECRESCENTE,G0024552.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024552.JPG,Unknown,3341,2923,3,0,A-32b100_100x200_M,Unspecified,0,0,2688,870,2906,1389,63af01cd-6bcc-49be-81ea-1c729a3a2cd1,2025-05-09,11:31:31,-38.297686899999995,-4.095235199999999,33.295,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024552.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024552.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024552.JPG,2025-05-09 11:31:31,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024552.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024552.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024552.JPG"">G0024552.JPG</a>",DECRESCENTE,POINT (577953.6020818591 9547311.611388665),2377,10.000000000070964,23.78,23+780,-5.8
DECRESCENTE,G0024557.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024557.JPG,Unknown,3341,2923,3,0,A-32b,Unspecified,0,0,2356,1125,2583,1348,5cd4ef17-98c0-4ab9-b206-4279cf10508a,2025-05-09,11:31:36,-38.29805029997222,-4.0952551999999995,33.411,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024557.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024557.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024557.JPG,2025-05-09 11:31:36,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024557.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024557.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024557.JPG"">G0024557.JPG</a>",DECRESCENTE,POINT (577913.262369882 9547309.435812574),2373,10.000000000070964,23.74,23+740,-5.8
DECRESCENTE,G0024568.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024568.JPG,Unknown,3341,2923,3,0,A-2b,Unspecified,0,0,2192,1098,2388,1270,7b02db10-4592-4d6d-9e5b-0424c1bb0a16,2025-05-09,11:31:47,-38.298929399972224,-4.095303099972222,32.826,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024568.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024568.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024568.JPG,2025-05-09 11:31:47,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024568.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024568.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024568.JPG"">G0024568.JPG</a>",DECRESCENTE,POINT (577815.6767372456 9547304.22608745),2364,10.000000000070964,23.65,23+650,-5.8
DECRESCENTE,G0024788.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024788.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2574,1134,2779,1339,fa585aa1-9ac1-4b1c-9855-ba8ab6343cf5,2025-05-09,11:35:27,-38.302915299999995,-4.0944772,28.501,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024788.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024788.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024788.JPG,2025-05-09 11:35:27,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024788.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024788.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024788.JPG"">G0024788.JPG</a>",DECRESCENTE,POINT (577373.317306629 9547395.909798838),2318,10.000000000086883,23.19,23+190,-5.8
DECRESCENTE,G0024806.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024806.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,1688,1220,1765,1311,11a96a41-16d5-4859-a645-17fe92197f86,2025-05-09,11:35:45,-38.304541,-4.093966099999999,28.89,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024806.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024806.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024806.JPG,2025-05-09 11:35:45,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024806.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024806.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024806.JPG"">G0024806.JPG</a>",DECRESCENTE,POINT (577192.9119240291 9547452.565329997),2299,9.999999999697865,23.0,23+000,-5.8
DECRESCENTE,G0024865.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024865.JPG,Unknown,3341,2923,3,0,A-32b100_100x200_M,Unspecified,0,0,2438,1007,2624,1339,32b6bfb8-1ea7-409c-90a5-c7c33fa7b63e,2025-05-09,11:36:44,-38.30503399997222,-4.093917399972222,29.125,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024865.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024865.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024865.JPG,2025-05-09 11:36:44,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024865.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024865.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024865.JPG"">G0024865.JPG</a>",DECRESCENTE,POINT (577138.1930668873 9547457.996223459),2294,10.000000000023734,22.95,22+950,-5.8
DECRESCENTE,G0025024.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025024.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2347,1130,2511,1298,49dfe844-f283-4224-991d-9e2419103d76,2025-05-09,11:39:23,-38.31171239997222,-4.093161699972222,32.799,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0025024.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025024.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025024.JPG,2025-05-09 11:39:23,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025024.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025024.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025024.JPG"">G0025024.JPG</a>",DECRESCENTE,POINT (576396.955746884 9547542.172936257),2219,10.000000000013433,22.2,22+200,-5.8
DECRESCENTE,G0025055.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025055.JPG,Unknown,3341,2923,3,0,A-2b,Unspecified,0,0,2256,1052,2452,1252,ddcdb5bd-7e61-4f5d-91c7-cdd9bbbb25c6,2025-05-09,11:39:54,-38.314839899999996,-4.0928043999999995,32.169,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0025055.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025055.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025055.JPG,2025-05-09 11:39:54,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025055.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025055.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025055.JPG"">G0025055.JPG</a>",DECRESCENTE,POINT (576049.8339157252 9547581.967163498),2184,10.000000000079767,21.85,21+850,-5.8
DECRESCENTE,G0025080.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025080.JPG,Unknown,3341,2923,3,0,A-2a,Unspecified,0,0,2256,1057,2492,1293,4a976260-3881-43f0-92b8-f20817f09713,2025-05-09,11:40:19,-38.3174867,-4.092262599972222,31.878,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0025080.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025080.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025080.JPG,2025-05-09 11:40:19,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025080.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025080.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025080.JPG"">G0025080.JPG</a>",DECRESCENTE,POINT (575756.0875070156 9547642.109923668),2154,9.999999999907256,21.55,21+550,-5.8
DECRESCENTE,G0025084.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025084.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2288,1161,2424,1275,7acd228d-b81a-4966-93cc-cc86b353cd0b,2025-05-09,11:40:23,-38.317905899972224,-4.092131099972222,32.193,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0025084.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025084.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025084.JPG,2025-05-09 11:40:23,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0025084.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025084.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0025084.JPG"">G0025084.JPG</a>",DECRESCENTE,POINT (575709.5682432111 9547656.685939843),2149,9.999999999907256,21.5,21+500,-5.8
DECRESCENTE,G0025183.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025183.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2997,1075,3270,1348,76d48c58-2037-4867-a6a3-5c23d0da8ff5,2025-05-09,11:42:02,-38.32291349997222,-4.0914066,27.686,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025183.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025183.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025183.JPG,2025-05-09 11:42:02,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025183.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025183.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025183.JPG"">G0025183.JPG</a>",DECRESCENTE,POINT (575153.7874199752 9547737.245121578),2093,10.000000000049354,20.94,20+940,-5.8
DECRESCENTE,G0025229.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025229.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2092,1166,2224,1270,93b09a2e-42dd-40ea-bc58-300989eed449,2025-05-09,11:42:48,-38.3267298,-4.091009399972222,28.029,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025229.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025229.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025229.JPG,2025-05-09 11:42:48,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025229.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025229.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025229.JPG"">G0025229.JPG</a>",DECRESCENTE,POINT (574730.2113057609 9547781.509101206),2050,10.000000000093637,20.51,20+510,-5.8
DECRESCENTE,G0025537.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025537.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2374,1098,2570,1334,7274d995-1bf8-453f-83e2-8d285d5b4b28,2025-05-09,11:47:57,-38.3410657,-4.088790499972222,25.372,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025537.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025537.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025537.JPG,2025-05-09 11:47:57,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025537.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025537.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025537.JPG"">G0025537.JPG</a>",DECRESCENTE,POINT (573139.1161486635 9548028.112773094),1889,10.00000000008573,18.9,18+900,-5.8
DECRESCENTE,G0025542.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025542.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2615,1107,2824,1339,c2680362-ff50-44d9-aa1c-26df7914826f,2025-05-09,11:48:02,-38.3415065,-4.088752699972222,27.021,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025542.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025542.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025542.JPG,2025-05-09 11:48:02,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025542.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025542.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025542.JPG"">G0025542.JPG</a>",DECRESCENTE,POINT (573090.1903588681 9548032.33140832),1884,9.999999999915836,18.85,18+850,-5.8
DECRESCENTE,G0025550.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025550.JPG,Unknown,3341,2923,3,0,A-32b,Unspecified,0,0,2711,902,3179,1380,ea089fe9-5eda-4158-b14a-0d9d828c3314,2025-05-09,11:48:10,-38.342305899972224,-4.088682799972222,28.41,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025550.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025550.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025550.JPG,2025-05-09 11:48:10,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025550.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025550.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025550.JPG"">G0025550.JPG</a>",DECRESCENTE,POINT (573001.4625422849 9548040.13103357),1875,10.00000000008573,18.76,18+760,-5.8
DECRESCENTE,G0025554.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025554.JPG,Unknown,3341,2923,3,0,BusLTx_50x80_M,Unspecified,0,0,2382,1153,2471,1309,bcbb9580-e46d-4b60-84c2-09eb540f8aff,2025-05-09,11:48:14,-38.342688899972224,-4.088646799999999,28.704,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025554.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025554.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025554.JPG,2025-05-09 11:48:14,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025554.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025554.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025554.JPG"">G0025554.JPG</a>",DECRESCENTE,POINT (572958.9524423938 9548044.14536284),1871,10.00000000008573,18.72,18+720,-5.8
DECRESCENTE,G0025646.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025646.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2552,1048,2756,1252,7e528b3f-cfe7-4cf8-bad0-35b3280f2ebb,2025-05-09,11:49:46,-38.34694619997222,-4.0882594,25.617,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025646.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025646.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025646.JPG,2025-05-09 11:49:46,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025646.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025646.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025646.JPG"">G0025646.JPG</a>",DECRESCENTE,POINT (572486.4231934012 9548087.354968298),1823,10.000000000037035,18.24,18+240,-5.8
DECRESCENTE,G0025721.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025721.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2206,1143,2320,1280,860e0849-9dcf-4825-ad36-9ee13d5b7830,2025-05-09,11:51:01,-38.35381869997222,-4.0863309,38.479,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025721.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025721.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025721.JPG,2025-05-09 11:51:01,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025721.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025721.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025721.JPG"">G0025721.JPG</a>",DECRESCENTE,POINT (571723.7414865467 9548301.153201858),1743,9.999999999675529,17.44,17+440,-5.8
DECRESCENTE,G0025742.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025742.JPG,Unknown,3341,2923,3,0,A-33b,Unspecified,0,0,1556,1184,1679,1280,f1fdfd42-f2fc-47bc-ae0d-76557e7bfecd,2025-05-09,11:51:22,-38.3552291,-4.0857247999999995,39.415,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025742.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025742.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025742.JPG,2025-05-09 11:51:22,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025742.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025742.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025742.JPG"">G0025742.JPG</a>",DECRESCENTE,POINT (571567.2394177369 9548368.278792296),1726,10.000000000284635,17.27,17+270,-5.8
DECRESCENTE,G0025934.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025934.JPG,Unknown,3341,2923,3,0,A-33b,Unspecified,0,0,2570,1007,2920,1302,ff3e0d6b-7fb7-4149-a5e0-477f6849dfbe,2025-05-09,11:54:34,-38.35626529997222,-4.085298299972222,37.882,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025934.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025934.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025934.JPG,2025-05-09 11:54:34,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025934.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025934.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025934.JPG"">G0025934.JPG</a>",DECRESCENTE,POINT (571452.2578798608 9548415.517379478),1714,9.999999999624235,17.15,17+150,-5.8
DECRESCENTE,G0025938.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025938.JPG,Unknown,3341,2923,3,0,BusLTx_50x80_M,Unspecified,0,0,2583,1139,2724,1352,b706ca25-890c-4c4f-a930-d98816012b06,2025-05-09,11:54:38,-38.35645629997222,-4.085217199972222,37.655,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025938.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025938.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025938.JPG,2025-05-09 11:54:38,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025938.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025938.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025938.JPG"">G0025938.JPG</a>",DECRESCENTE,POINT (571431.0638457331 9548424.499354659),1711,9.999999999731507,17.12,17+120,-5.8
DECRESCENTE,G0025951.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025951.JPG,Unknown,3341,2923,3,0,MQ,Unspecified,0,0,3115,1211,3292,1484,5cfe75ff-fe41-48e6-9a1b-a0f1e74e729d,2025-05-09,11:54:51,-38.3572958,-4.0848588,37.901,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025951.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025951.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025951.JPG,2025-05-09 11:54:51,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025951.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025951.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025951.JPG"">G0025951.JPG</a>",DECRESCENTE,POINT (571337.9100884073 9548464.192341033),1701,10.000000000455078,17.02,17+020,-5.8
DECRESCENTE,G0025963.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0025963.JPG,Unknown,3341,2923,3,0,R-19.8,Unspecified,0,0,2338,1170,2470,1307,b6f070e9-848d-4be2-849c-770a4bd3b0ef,2025-05-09,11:55:03,-38.3581622,-4.0844936,38.022,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0025963.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025963.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025963.JPG,2025-05-09 11:55:03,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0025963.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025963.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0025963.JPG"">G0025963.JPG</a>",DECRESCENTE,POINT (571241.7709325347 9548504.63929211),1691,9.999999999624235,16.92,16+920,-5.8
DECRESCENTE,G0026011.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0026011.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2747,1043,2992,1298,a501fd7a-e4ca-439f-9362-a403498889e0,2025-05-09,11:55:51,-38.3621829,-4.082813499999999,38.206,,,GoPro,HERO11 Black,DCIM\101GOPRO\G0026011.JPG,,D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0026011.JPG,D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0026011.JPG,2025-05-09 11:55:51,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\101GOPRO\G0026011.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0026011.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\101GOPRO\G0026011.JPG"">G0026011.JPG</a>",DECRESCENTE,POINT (570795.6159768181 9548690.716752727),1643,10.000000000135566,16.44,16+440,-5.8
